"Quote_Id","Quote_Date","Quote_Flag","Field_info1","Field_info2","Field_info3","Field_info4","Coverage_info1","Coverage_info2","Coverage_info3","Sales_info1","Sales_info2","Sales_info3","Sales_info4","Sales_info5","Personal_info1","Personal_info2","Personal_info3","Personal_info4","Personal_info5","Property_info1","Property_info2","Property_info3","Property_info4","Property_info5","Geographic_info1","Geographic_info2","Geographic_info3","Geographic_info4","Geographic_info5"
53103,"13/8/13",1,"B",0.9403,"965","N",12,25,"D",1,5,21,"P",35772,"N",1,"ZA",0,2,"N",0,"O",1,12,2,12,-1,"N","CA"
53150,"31/5/14",0,"F",1.0006,"548","N",3,22,"E",1,5,11,"R",35416,"N",4,"ZC",0,,"N",0,"N",1,6,4,17,-1,"N","NJ"
53158,"16/7/13",0,"B",0.9403,"965","N",8,22,"E",1,3,17,"P",49572,"N",-1,"ZA",0,2,"N",0,"O",1,15,2,10,-1,"N","CA"
53181,"11/7/14",1,"F",1.0006,"548","N",6,22,"E",1,3,20,"Q",13614,"N",25,"ZH",0,,"N",0,"D",0,14,4,21,-1,"N","NJ"
53188,"21/10/13",0,"B",0.9403,"965","N",20,22,"D",0,5,7,"K",7344,"N",7,"ZA",0,2,"N",0,"O",0,24,2,7,-1,"N","CA"
53257,"28/3/15",1,"F",1.0101,"548","N",2,22,"G",1,2,20,"R",15174,"N",5,"XM",0,,"N",0,"N",1,12,4,19,-1,"N","NJ"
53305,"17/3/14",1,"F",0.9566,"548","N",3,2,"K",1,3,20,"P",9581,"N",5,"XO",0,,"N",0,"H",1,4,4,18,-1,"N","NJ"
53360,"9/4/15",0,"B",0.9153,"935","N",25,22,"D",0,5,11,"T",62008,"N",12,"ZA",0,2,"N",0,"A",0,21,2,14,-1,"N","CA"
53364,"5/8/14",0,"J",0.8928,"1,113","N",6,25,"F",1,4,22,"P",46401,"N",-1,"XO",0,,"N",0,"R",1,4,24,15,-1,"N","TX"
53370,"4/3/14",0,"E",0.9392,"1,487","N",22,22,"A",1,3,20,"P",31817,"N",-1,"ZD",0,,"N",0,"R",1,21,9,23,-1,"N","IL"
53403,"28/10/14",0,"J",0.8793,"1,113","N",10,25,"G",0,4,11,"P",45696,"N",-1,"XM",0,,"N",0,"J",1,15,14,4,-1,"N","TX"
53488,"18/5/15",0,"F",1.0101,"548","N",8,22,"E",1,3,20,"K",58269,"N",-1,"XS",0,,"N",0,"D",0,6,5,22,-1,"N","NJ"
53492,"2/6/13",0,"B",0.9403,"965","N",13,22,"D",1,5,1,"M",19265,"N",5,"ZA",0,2,"N",0,"O",0,24,2,10,-1,"N","CA"
53536,"6/4/15",0,"K",0.887,"1,113","Y",14,22,"F",1,5,11,"K",6658,"N",6,"ZA",0,2,"N",0,"I",0,11,14,6,-1,"N","TX"
53580,"8/1/14",0,"F",0.9838,"548","N",10,25,"E",1,3,20,"T",18757,"N",5,"ZT",0,,"Y",0,"N",1,17,4,22,-1,"N","NJ"
53582,"17/3/14",0,"E",0.9392,"1,487","N",12,22,"A",1,3,20,"K",28542,"N",4,"YF",0,,"N",0,"S",0,15,9,23,-1,"N","IL"
53626,"22/1/13",0,"F",0.9223,"564","N",8,22,"J",1,3,14,"P",47221,"N",4,"XM",0,,"N",0,"R",1,21,4,19,-1,"Y","NJ"
53659,"3/1/15",0,"K",0.887,"1,113","Y",3,22,"F",1,5,11,"R",17764,"N",-1,"ZA",0,2,"N",0,"J",0,5,12,6,-1,"N","TX"
53689,"22/1/14",0,"J",0.8922,"1,113","N",10,22,"G",1,5,7,"T",20223,"N",-1,"XX",0,,"N",0,"D",1,11,11,10,-1,"N","TX"
53720,"9/4/13",1,"B",0.9403,"965","N",4,22,"E",1,3,15,"P",21106,"N",4,"ZA",0,2,"N",0,"O",1,19,2,11,-1,"N","CA"
53742,"25/3/13",0,"J",0.9769,"1,165","N",6,25,"F",0,4,22,"K",47548,"N",7,"ZR",0,,"N",0,"J",1,12,14,5,-1,"N","TX"
53761,"24/2/14",0,"B",0.9403,"935","N",3,22,"D",0,5,24,"K",37673,"N",-1,"ZA",0,2,"N",0,"R",1,7,2,4,-1,"N","CA"
53762,"19/3/15",0,"B",0.9153,"935","N",3,22,"D",0,5,11,"Q",6944,"N",-1,"ZA",0,2,"N",0,"O",0,17,2,4,-1,"N","CA"
53819,"12/8/13",0,"J",0.9691,"1,165","N",8,2,"G",1,4,4,"K",23957,"N",-1,"YH",0,,"N",0,"J",1,8,24,14,-1,"N","TX"
53852,"22/5/14",1,"F",1.0006,"548","N",4,25,"E",1,2,20,"Q",27873,"N",5,"XM",0,,"N",0,"R",1,4,4,17,-1,"N","NJ"
53883,"6/11/14",0,"J",0.887,"1,113","N",4,22,"F",1,5,11,"Q",50830,"N",19,"XM",0,,"N",0,"Q",0,1,25,16,-1,"N","TX"
53895,"9/3/14",0,"B",0.9153,"935","N",18,2,"D",1,5,20,"M",38504,"N",7,"ZA",0,2,"N",0,"D",0,22,2,8,-1,"N","CA"
53947,"18/6/13",0,"B",0.9403,"965","N",3,22,"E",1,4,1,"P",4903,"N",11,"ZA",0,2,"N",0,"D",1,13,2,14,-1,"N","CA"
54012,"8/7/13",0,"F",0.9919,"564","N",9,2,"A",1,5,17,"K",33184,"N",-1,"ZT",0,,"N",0,"K",1,20,4,22,-1,"N","NJ"
54045,"19/1/14",0,"E",0.9472,"1,487","N",6,2,"G",1,5,7,"M",61366,"N",7,"XR",0,2,"N",0,"S",1,9,9,23,-1,"N","IL"
54065,"22/10/14",0,"J",0.8793,"1,113","N",2,22,"K",1,3,20,"T",30651,"N",24,"XS",0,,"N",0,"J",1,1,3,5,-1,"N","TX"
54143,"26/3/13",0,"B",0.9403,"965","N",5,22,"D",1,5,23,"T",41767,"N",-1,"ZA",0,2,"N",0,"O",0,23,2,7,-1,"N","CA"
54161,"13/6/13",1,"B",0.9403,"965","N",9,22,"D",1,5,17,"M",62739,"N",6,"ZA",0,2,"N",0,"D",0,23,2,8,-1,"N","CA"
54178,"9/3/14",0,"E",0.9392,"1,487","N",5,22,"K",1,5,11,"M",55121,"N",6,"ZE",0,,"N",0,"R",1,7,11,23,-1,"N","IL"
54199,"4/5/15",1,"K",0.887,"1,113","Y",13,2,"A",1,4,22,"K",20821,"N",5,"ZF",0,,"N",0,"J",1,19,24,15,-1,"N","TX"
54202,"1/7/14",1,"F",1.0006,"548","N",22,22,"E",1,5,11,"T",50254,"N",8,"XJ",0,2,"N",0,"D",1,21,4,22,-1,"N","NJ"
54218,"19/6/13",0,"F",0.9919,"564","N",6,22,"E",1,3,17,"T",21908,"N",4,"ZN",0,,"N",0,"R",1,16,4,18,-1,"N","NJ"
54239,"9/9/13",0,"J",0.9497,"1,165","N",8,22,"G",1,5,4,"K",60127,"N",15,"ZA",0,2,"N",0,"J",0,2,24,14,-1,"N","TX"
54301,"29/10/14",0,"B",0.9153,"935","N",13,22,"J",1,3,20,"T",51763,"N",5,"ZA",0,2,"N",0,"O",1,18,2,4,-1,"N","CA"
54323,"26/6/14",0,"F",1.0006,"548","N",7,22,"E",0,5,11,"Q",66507,"N",-1,"XM",0,,"N",0,"R",1,18,4,19,-1,"N","NJ"
54383,"28/10/14",1,"F",1.0006,"548","N",23,22,"E",1,4,11,"P",13379,"N",5,"ZH",0,,"N",0,"D",1,22,4,16,-1,"N","NJ"
54393,"5/8/13",0,"B",0.9403,"965","N",6,25,"D",1,5,4,"K",42609,"N",16,"ZA",0,2,"N",0,"O",0,19,2,14,-1,"N","CA"
54408,"23/3/13",0,"J",0.9769,"1,165","N",7,22,"G",1,5,23,"R",53954,"N",14,"ZA",0,2,"N",0,"J",0,12,22,4,-1,"Y","TX"
54421,"6/9/13",1,"B",0.9403,"965","N",1,22,"D",0,5,21,"V",14593,"N",4,"ZA",0,2,"N",0,"O",0,6,2,11,-1,"N","CA"
54438,"9/4/14",0,"F",1.0006,"548","N",6,22,"E",1,5,11,"T",57522,"N",6,"XH",0,,"N",0,"R",0,14,4,22,-1,"N","NJ"
54469,"25/3/15",0,"F",1.0101,"548","N",19,22,"E",1,5,20,"T",30806,"N",23,"XB",0,,"N",0,"S",0,20,4,20,-1,"N","NJ"
54498,"10/5/15",0,"F",1.0101,"548","N",11,25,"E",1,5,11,"M",1672,"N",-1,"XR",0,,"Y",0,"N",1,17,4,17,-1,"N","NJ"
54521,"8/9/14",0,"J",0.8928,"1,113","N",7,2,"G",1,4,22,"K",16659,"N",11,"ZT",0,,"N",0,"J",1,12,24,15,-1,"N","TX"
54544,"8/6/13",0,"B",0.9403,"965","N",17,25,"J",1,4,1,"R",4441,"N",16,"ZA",0,2,"N",0,"D",0,25,2,9,-1,"N","CA"
54567,"16/10/13",0,"B",0.9403,"965","N",2,22,"D",0,5,20,"Q",22699,"N",-1,"ZA",0,2,"N",0,"D",0,25,2,7,-1,"N","CA"
54579,"9/10/14",0,"J",0.8793,"1,113","N",8,22,"A",0,3,11,"Q",28550,"N",5,"ZT",0,,"N",0,"J",1,5,14,7,-1,"N","TX"
54583,"31/1/14",0,"J",0.8922,"1,113","N",7,22,"F",1,5,7,"V",27239,"N",22,"YH",0,,"N",0,"S",1,10,15,4,-1,"N","TX"
54630,"24/10/13",0,"F",0.9919,"564","N",9,22,"E",1,5,7,"Q",12778,"N",7,"ZR",0,,"N",0,"R",1,20,4,22,-1,"N","NJ"
54636,"12/4/14",0,"F",1.0006,"548","N",11,25,"E",0,5,20,"R",51226,"N",19,"XD",0,2,"N",0,"R",1,20,4,20,-1,"N","NJ"
54764,"9/3/15",0,"F",1.0101,"548","N",10,22,"E",0,5,20,"K",43742,"N",12,"XJ",0,,"N",0,"N",1,14,4,16,-1,"N","NJ"
54809,"15/10/13",0,"B",0.9403,"965","N",5,22,"D",0,5,4,"P",14232,"N",7,"ZA",0,2,"N",0,"O",0,10,2,10,-1,"N","CA"
54851,"1/4/13",1,"J",0.9769,"1,165","N",4,22,"F",1,4,23,"V",35614,"N",15,"YH",0,,"N",0,"I",1,8,14,7,-1,"N","TX"
54865,"11/4/15",0,"C",0.8746,"1,487","Y",6,22,"F",1,5,11,"R",16697,"N",6,"XR",0,,"N",0,"I",1,19,9,24,-1,"N","IL"
54903,"16/10/14",0,"J",0.8793,"1,113","N",12,22,"G",1,4,11,"V",51253,"N",-1,"XH",0,,"N",0,"J",1,12,13,7,-1,"N","TX"
54906,"8/9/14",0,"J",0.8928,"1,113","N",4,22,"F",1,3,11,"K",66156,"N",5,"YH",0,,"N",0,"S",1,1,25,16,-1,"N","TX"
54913,"5/5/13",1,"F",0.9313,"564","N",11,22,"E",1,3,15,"M",1031,"N",6,"XO",0,2,"Y",0,"R",1,19,4,21,-1,"N","NJ"
54960,"11/9/13",1,"B",0.9403,"965","N",2,22,"E",1,3,21,"T",41476,"N",7,"ZA",0,2,"N",0,"D",0,11,1,4,-1,"N","CA"
55129,"12/4/13",0,"E",0.9525,"1,480","N",5,22,"K",0,4,23,"V",41476,"N",-1,"XJ",0,,"N",0,"J",1,11,9,24,-1,"N","IL"
55159,"12/11/14",0,"J",0.887,"1,113","N",3,22,"K",1,4,11,"T",818,"N",10,"XM",0,,"N",0,"R",1,13,17,4,-1,"N","TX"
55167,"5/4/14",0,"J",0.8922,"1,113","N",8,25,"G",1,4,11,"R",57756,"N",6,"XH",0,,"N",0,"J",1,7,25,13,-1,"N","TX"
55192,"24/7/13",0,"F",0.9919,"564","N",9,22,"J",0,3,21,"Q",64154,"N",4,"XO",0,,"N",0,"R",1,19,4,22,-1,"N","NJ"
55193,"13/3/13",0,"F",0.8945,"564","N",6,25,"E",1,5,23,"T",33009,"N",6,"XR",0,,"N",0,"N",1,11,4,22,-1,"N","NJ"
55197,"1/7/13",0,"J",0.9691,"1,165","N",14,22,"G",0,5,1,"K",4869,"N",7,"ZA",0,2,"Y",0,"I",0,7,14,9,-1,"N","TX"
55250,"22/8/14",0,"J",0.8928,"1,113","N",5,22,"K",1,5,11,"V",59238,"N",12,"YE",0,,"N",0,"D",1,2,14,9,-1,"N","TX"
55321,"17/2/14",0,"F",0.9685,"548","N",3,25,"E",0,4,11,"K",52229,"N",-1,"XD",0,,"N",0,"R",0,8,4,22,-1,"N","NJ"
55347,"12/6/13",0,"B",0.9403,"965","N",19,22,"D",1,5,17,"T",31241,"N",-1,"ZA",0,2,"N",0,"S",0,13,2,12,-1,"N","CA"
55453,"25/6/13",0,"J",0.9691,"1,165","N",8,22,"G",0,5,1,"P",35236,"N",6,"ZA",0,2,"N",0,"J",0,4,24,14,-1,"N","TX"
55461,"23/9/14",0,"B",0.9153,"935","N",9,22,"D",1,5,11,"P",55993,"N",7,"ZA",0,2,"Y",0,"O",1,16,2,14,-1,"N","CA"
55464,"11/2/14",0,"J",0.8922,"1,113","N",4,22,"K",1,5,11,"P",9530,"N",4,"ZA",0,2,"N",0,"O",0,3,7,4,-1,"N","TX"
55481,"17/2/13",0,"J",0.9559,"1,165","N",8,22,"G",1,5,23,"M",29952,"N",1,"ZA",0,2,"N",0,"D",0,5,16,10,-1,"Y","TX"
55516,"18/5/15",0,"F",1.0101,"548","N",25,22,"E",1,3,20,"P",56193,"N",7,"XZ",0,,"Y",0,"K",1,25,4,21,-1,"N","NJ"
55560,"9/10/13",0,"J",0.9497,"1,165","N",5,22,"F",0,5,4,"T",36031,"N",9,"ZR",0,,"N",0,"I",1,4,14,9,-1,"N","TX"
55590,"5/9/14",0,"F",1.0006,"548","N",15,22,"E",1,3,20,"V",44280,"N",7,"XD",0,,"Y",0,"R",1,21,4,21,-1,"N","NJ"
55604,"26/1/15",0,"C",0.9108,"1,487","Y",25,22,"A",1,5,11,"K",60716,"N",6,"ZA",0,2,"N",0,"Q",0,11,9,24,-1,"N","IL"
55698,"30/1/14",0,"J",0.8922,"1,113","N",13,22,"G",0,5,20,"Q",19958,"N",11,"ZA",0,2,"N",0,"D",0,8,25,11,-1,"N","TX"
55743,"27/3/15",0,"B",0.9153,"935","N",4,22,"D",1,5,20,"V",49603,"N",-1,"ZA",0,2,"N",0,"D",0,21,1,15,-1,"N","CA"
55783,"6/3/14",0,"B",0.9153,"935","N",9,22,"D",0,5,10,"Q",9766,"N",8,"ZA",0,2,"N",0,"R",0,23,2,9,-1,"N","CA"
55817,"31/3/15",0,"B",0.9153,"935","N",10,22,"D",1,5,20,"P",64567,"N",-1,"ZA",0,2,"N",0,"R",0,25,2,9,-1,"Y","CA"
55919,"31/3/14",0,"J",0.8922,"1,113","N",20,22,"A",1,5,11,"K",12385,"N",7,"ZA",0,2,"Y",0,"J",0,18,14,7,-1,"Y","TX"
55920,"19/4/14",0,"J",0.8922,"1,113","N",25,22,"G",0,5,11,"R",55199,"N",5,"ZA",0,2,"N",0,"Q",0,21,14,6,-1,"N","TX"
55932,"17/3/14",0,"J",0.8922,"1,113","N",5,22,"F",1,5,11,"K",1889,"N",6,"ZA",0,2,"N",0,"R",0,3,24,14,-1,"N","TX"
55961,"31/5/13",0,"B",0.9403,"965","N",8,22,"D",1,5,17,"K",37107,"N",-1,"ZA",0,2,"N",0,"D",1,14,2,4,25,"N","CA"
56000,"9/7/14",0,"B",0.9153,"935","N",4,22,"D",1,5,11,"P",12295,"N",-1,"ZA",0,2,"N",0,"A",1,22,2,12,-1,"N","CA"
56047,"17/4/14",0,"J",0.8922,"1,113","N",4,22,"F",1,5,11,"Q",38085,"N",5,"XX",0,,"N",0,"L",1,2,24,13,-1,"N","TX"
56076,"28/4/15",0,"B",0.9153,"935","N",3,22,"E",1,2,20,"P",12591,"N",4,"ZA",0,2,"N",0,"O",1,11,2,4,-1,"N","CA"
56167,"3/3/15",0,"F",1.0101,"548","N",8,25,"E",1,4,11,"P",64178,"N",-1,"XJ",0,,"N",0,"R",1,15,4,20,-1,"N","NJ"
56227,"1/1/15",1,"F",1.0005,"548","N",9,22,"E",1,4,11,"M",46261,"N",8,"ZH",0,,"N",0,"R",0,17,4,21,-1,"N","NJ"
56231,"22/10/14",0,"B",0.9153,"935","N",3,22,"D",0,5,11,"T",53159,"N",-1,"ZA",0,2,"N",0,"I",1,13,2,8,25,"N","CA"
56235,"17/10/13",0,"F",0.9919,"564","N",10,22,"E",0,3,20,"Q",11659,"N",-1,"XS",0,,"N",0,"R",1,19,4,19,-1,"N","NJ"
56374,"5/10/13",0,"B",0.9403,"965","N",7,2,"K",0,4,4,"P",44474,"N",-1,"ZA",0,2,"N",0,"I",0,14,2,9,-1,"N","CA"
56378,"28/7/13",0,"J",0.9691,"1,165","N",5,22,"F",1,5,4,"M",31239,"N",-1,"ZA",0,2,"N",0,"O",0,6,7,4,-1,"N","TX"
56386,"13/8/13",0,"J",0.9691,"1,165","N",9,22,"G",1,5,4,"P",46300,"N",7,"ZA",0,2,"N",0,"S",0,5,15,4,-1,"N","TX"
56396,"30/8/13",0,"F",0.9919,"564","N",3,22,"E",1,5,4,"V",64619,"N",5,"XJ",0,,"N",0,"D",0,11,4,19,-1,"N","NJ"
56402,"12/1/14",0,"F",0.9838,"548","N",11,22,"E",0,5,20,"Q",8432,"N",25,"XR",0,,"N",0,"D",1,18,4,20,-1,"N","NJ"
56506,"7/1/15",1,"B",0.9153,"935","N",9,22,"E",1,3,20,"Q",54140,"N",7,"ZA",0,2,"N",0,"O",1,18,2,10,-1,"N","CA"
56519,"12/1/15",0,"C",0.9108,"1,487","Y",5,22,"K",1,2,20,"P",8450,"N",22,"XL",0,,"Y",0,"J",1,9,9,25,-1,"N","IL"
56544,"25/11/13",0,"F",0.9919,"564","N",11,22,"J",1,3,20,"K",143,"N",5,"XQ",0,,"N",0,"O",1,17,4,17,-1,"N","NJ"
56559,"24/5/14",0,"J",0.8928,"1,113","N",6,25,"A",1,4,11,"R",35800,"N",-1,"XI",0,,"N",0,"O",1,7,6,4,-1,"N","TX"
56574,"14/1/15",0,"B",0.9153,"935","N",5,22,"E",0,3,20,"Q",30180,"N",-1,"ZA",0,2,"N",0,"D",0,11,2,7,-1,"N","CA"
56624,"18/11/14",0,"E",0.9108,"1,487","N",17,22,"A",1,5,11,"P",19762,"N",6,"XJ",0,,"N",0,"J",1,18,9,25,-1,"N","IL"
56647,"20/4/13",0,"B",0.9403,"965","N",6,22,"D",0,5,15,"R",49038,"N",5,"ZA",0,2,"N",0,"O",1,14,2,4,-1,"N","CA"
56659,"23/9/14",1,"B",0.9153,"935","N",4,22,"E",1,4,11,"T",42656,"N",7,"ZA",0,2,"N",0,"D",1,13,2,4,-1,"N","CA"
56789,"29/7/14",0,"E",0.9392,"1,487","N",7,22,"F",1,5,11,"P",27494,"N",6,"ZG",0,,"Y",0,"R",1,6,9,23,-1,"N","IL"
56795,"24/7/14",0,"J",0.8928,"1,113","N",23,22,"G",1,4,11,"T",45131,"N",7,"XR",0,2,"Y",0,"J",1,19,14,4,-1,"N","TX"
56802,"30/9/13",0,"E",0.9489,"1,480","N",8,22,"F",1,5,4,"K",53157,"N",10,"ZA",0,2,"N",0,"N",0,12,9,24,-1,"N","IL"
56851,"12/8/13",1,"F",0.9919,"564","N",13,25,"E",1,5,4,"K",42026,"N",4,"XR",0,,"Y",0,"R",1,21,4,22,-1,"N","NJ"
56868,"14/5/13",0,"E",0.9525,"1,480","N",17,22,"A",1,2,15,"P",47430,"N",8,"ZN",0,2,"N",0,"S",1,17,9,24,-1,"N","IL"
56894,"12/5/14",0,"J",0.8928,"1,113","N",4,22,"F",1,4,11,"K",5556,"N",3,"XS",0,,"Y",0,"J",1,5,12,8,-1,"N","TX"
56912,"7/8/14",0,"B",0.9153,"935","N",1,2,"D",1,5,11,"Q",56557,"N",20,"ZA",0,2,"N",0,"O",1,17,2,4,-1,"N","CA"
56925,"8/5/15",0,"F",1.0101,"548","N",8,22,"E",1,4,11,"V",59522,"N",-1,"ZT",0,,"N",0,"R",1,16,4,18,-1,"N","NJ"
56926,"1/10/13",0,"B",0.9403,"965","N",19,22,"E",1,3,20,"P",13443,"N",10,"ZA",0,2,"N",0,"O",1,16,2,14,-1,"N","CA"
56936,"22/2/14",0,"J",0.8922,"1,113","N",12,22,"F",1,5,11,"R",1378,"N",-1,"ZA",0,2,"N",0,"S",0,6,14,7,-1,"N","TX"
56978,"12/9/13",0,"B",0.9403,"965","N",21,22,"D",1,5,21,"Q",20162,"N",7,"ZA",0,2,"N",0,"O",1,16,2,4,-1,"N","CA"
57015,"20/7/13",0,"B",0.9403,"965","N",6,22,"D",1,5,1,"R",60336,"N",5,"ZA",0,2,"N",0,"O",0,8,2,13,-1,"N","CA"
57023,"30/7/14",1,"B",0.9153,"935","N",7,22,"E",0,2,20,"T",39601,"N",6,"ZA",0,2,"N",0,"O",1,23,2,11,-1,"N","CA"
57035,"6/6/14",0,"B",0.9153,"935","N",4,22,"D",1,5,11,"V",12521,"N",14,"ZA",0,2,"N",0,"O",0,5,2,12,-1,"N","CA"
57044,"17/12/14",0,"J",0.887,"1,113","N",25,22,"G",1,5,11,"T",10135,"N",16,"XJ",0,,"Y",0,"S",1,23,24,14,-1,"N","TX"
57056,"18/2/13",0,"E",0.9368,"1,480","N",14,22,"A",1,4,23,"K",32452,"N",7,"ZR",0,,"N",0,"J",1,8,9,25,25,"N","IL"
57078,"21/4/15",1,"F",1.0101,"548","N",6,22,"E",1,3,20,"T",2731,"N",5,"XQ",0,,"N",0,"N",1,19,4,21,-1,"N","NJ"
57131,"23/7/13",0,"F",0.9919,"564","N",15,22,"E",1,3,17,"P",56590,"N",12,"ZR",0,2,"N",0,"D",1,25,4,20,-1,"N","NJ"
57140,"19/5/14",0,"B",0.9153,"935","N",9,22,"J",1,3,20,"K",6228,"N",4,"ZA",0,2,"N",0,"O",1,17,2,4,-1,"N","CA"
57189,"3/7/14",0,"E",0.9392,"1,487","N",8,22,"F",1,5,11,"Q",36738,"N",20,"ZA",0,2,"N",0,"R",0,3,9,23,-1,"N","IL"
57224,"11/10/13",1,"F",0.9919,"564","N",7,25,"B",1,4,4,"K",8334,"N",5,"ZH",0,,"N",0,"R",1,12,4,19,-1,"N","NJ"
57256,"27/5/14",0,"E",0.9392,"1,487","N",4,22,"K",0,5,11,"P",35597,"N",5,"YE",0,,"N",0,"R",1,7,9,24,-1,"N","IL"
57257,"11/5/15",0,"C",0.8746,"1,487","Y",8,22,"F",1,5,11,"P",34577,"N",4,"XW",0,,"N",0,"R",1,9,9,24,-1,"N","IL"
57259,"5/11/14",0,"J",0.887,"1,113","N",9,22,"A",1,3,11,"T",9465,"N",-1,"ZT",0,,"N",0,"Q",1,7,14,9,-1,"N","TX"
57265,"28/2/13",0,"B",0.9403,"965","N",3,22,"E",1,3,14,"Q",32819,"N",4,"ZA",0,2,"N",0,"O",1,3,2,8,-1,"N","CA"
57271,"6/5/13",0,"E",0.9525,"1,480","N",3,25,"K",1,3,16,"K",16851,"N",16,"XJ",0,,"N",0,"R",1,5,9,23,-1,"N","IL"
57278,"19/4/13",0,"F",0.9313,"564","N",3,22,"E",1,5,23,"V",36164,"N",16,"XX",0,,"N",0,"R",1,5,4,18,-1,"N","NJ"
57345,"24/2/14",0,"J",0.8922,"1,113","N",13,22,"A",0,5,20,"K",56820,"N",5,"ZA",0,2,"N",0,"J",0,6,14,7,-1,"N","TX"
57352,"31/10/14",0,"E",0.9108,"1,487","N",11,22,"F",1,5,11,"V",27607,"N",8,"ZF",0,,"N",0,"R",1,13,9,24,-1,"N","IL"
57358,"17/10/13",0,"F",0.9919,"564","N",8,25,"J",1,3,20,"Q",63092,"N",6,"ZH",0,,"N",0,"R",1,16,4,19,-1,"N","NJ"
57410,"3/10/13",0,"J",0.9497,"1,165","N",2,22,"F",1,4,4,"T",38482,"N",22,"ZF",0,,"N",0,"D",0,1,24,14,-1,"N","TX"
57446,"16/8/13",0,"F",0.9919,"564","N",7,22,"E",1,3,21,"V",44164,"N",-1,"ZH",0,,"N",0,"N",0,11,4,16,-1,"N","NJ"
57465,"18/12/14",1,"F",1.0005,"548","N",10,25,"E",1,3,20,"Q",37466,"N",10,"XL",0,,"N",0,"R",1,17,4,16,-1,"N","NJ"
57517,"29/7/13",0,"J",0.9691,"1,165","N",3,2,"I",1,5,4,"K",38226,"N",11,"XR",0,,"N",0,"I",1,1,14,6,-1,"N","TX"
57560,"30/7/13",0,"B",0.9403,"965","N",7,22,"D",1,5,21,"K",45256,"N",-1,"ZA",0,2,"N",0,"O",0,24,2,9,-1,"N","CA"
57674,"8/1/15",0,"C",0.9108,"1,487","Y",13,22,"F",1,5,11,"Q",60439,"N",17,"ZF",0,,"N",0,"N",1,19,9,25,-1,"N","IL"
57723,"7/9/14",0,"B",0.9153,"935","N",11,22,"D",1,5,11,"M",43861,"N",7,"ZA",0,2,"N",0,"O",0,24,2,8,-1,"N","CA"
57773,"12/4/15",0,"F",1.0101,"548","N",12,22,"E",1,5,11,"M",19562,"N",25,"YF",0,,"N",0,"D",0,24,4,20,-1,"N","NJ"
57871,"17/9/14",1,"F",1.0006,"548","N",12,25,"E",1,5,11,"T",54190,"N",24,"XD",0,,"N",0,"N",1,17,4,17,-1,"N","NJ"
57887,"6/1/15",1,"F",1.0005,"548","N",20,22,"E",1,3,20,"Q",31650,"N",7,"ZJ",0,,"Y",0,"R",1,22,5,21,-1,"N","NJ"
57937,"15/12/14",0,"B",0.9153,"935","N",14,22,"D",0,5,11,"K",3081,"N",5,"ZA",0,2,"N",0,"O",0,23,2,12,-1,"N","CA"
58080,"5/2/13",1,"E",0.9368,"1,480","N",8,22,"A",1,3,14,"K",40060,"N",6,"ZD",0,,"N",0,"N",1,1,11,25,-1,"N","IL"
58095,"6/6/14",0,"J",0.8928,"1,113","N",8,22,"G",1,3,20,"V",1477,"N",6,"XB",0,,"N",0,"J",1,7,23,10,-1,"N","TX"
58118,"7/4/14",1,"B",0.9153,"935","N",11,25,"E",1,3,20,"K",32226,"N",6,"ZA",0,2,"N",0,"O",1,13,2,4,-1,"N","CA"
58154,"7/11/14",0,"B",0.9153,"935","N",10,22,"E",0,3,20,"V",65341,"N",8,"ZA",0,2,"N",0,"O",1,23,2,12,-1,"N","CA"
58160,"7/7/13",1,"B",0.9403,"965","N",14,22,"D",1,5,17,"K",538,"N",1,"ZA",0,2,"N",0,"O",1,18,2,4,-1,"N","CA"
58189,"22/2/15",0,"K",0.887,"1,113","Y",10,22,"G",0,5,11,"M",38383,"N",5,"XO",0,,"N",0,"S",1,3,14,8,-1,"N","TX"
58235,"17/3/13",1,"B",0.9403,"965","N",7,22,"E",1,4,23,"M",22155,"N",5,"ZA",0,2,"N",0,"D",1,7,2,14,-1,"N","CA"
58329,"14/5/13",0,"B",0.9403,"965","N",11,22,"D",0,5,24,"P",56482,"N",-1,"ZA",0,2,"N",0,"O",0,11,2,13,-1,"N","CA"
58348,"26/4/15",0,"K",0.887,"1,113","Y",9,25,"A",1,4,11,"M",30298,"N",6,"XH",0,,"N",0,"J",1,10,21,4,-1,"N","TX"
58416,"9/1/13",0,"F",0.9223,"564","N",14,22,"G",1,3,16,"T",57112,"N",5,"XJ",0,,"N",0,"N",1,22,4,20,-1,"N","NJ"
58444,"23/12/14",0,"J",0.887,"1,113","N",4,22,"F",1,3,20,"P",64523,"N",5,"XX",0,,"N",0,"R",1,8,25,5,-1,"N","TX"
58505,"25/3/14",1,"F",0.9566,"548","N",2,22,"E",0,3,20,"P",43452,"N",17,"XX",0,,"N",0,"R",1,4,4,18,-1,"N","NJ"
58511,"22/8/13",0,"F",0.9919,"564","N",9,25,"E",1,3,21,"Q",62285,"N",6,"ZG",0,,"N",0,"S",0,15,4,21,-1,"N","NJ"
58534,"4/8/14",0,"J",0.8928,"1,113","N",13,22,"G",0,5,22,"K",10766,"N",6,"ZA",0,2,"N",0,"J",0,12,14,5,-1,"N","TX"
